ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Comment,Countries,ELCatMacroareas,classification,endangerment,code_authorities,codes,alt_names
10526,Manam,,-4.07,145.03,mana1295,mva,,PG,Pacific,Austronesian,threatened,ISO 639-3,mva,Manum
10527,Central Baja Mixtec,,17.77,-98.08,,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",Otomanguean,vulnerable,ISO 639-3,mks; mxa,Silacayoapan Mixtec; Northwest Oaxaca Mixtec; Mixteco de Yucuná; Mixteco del noroeste; Mixteco del Noroeste de Oaxaca
10528,Coast Mixtec,,16.41,-97.84,,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",Otomanguean,vulnerable,,mbz; mih; mio; mjc; mtu; mxt; mza; vmj,Amoltepec Mixtec; Mixteco de Amoltepec; Western Sola de Vega Mixtec; Chayuco Mixtec; Eastern Jamiltepec-Chayuco Mixtec; Mixteco de Chayucu; Pinotepa Nacional Mixtec; Coastal Mixtec; Jicaltepec Mixtec; Lowland Jicaltepec Mixtec; Mixteco de Pinotepa Nacional; Western Jamiltepec Mixtec; San Juan Colorado Mixtec; Mixteco de Oaxaca de la costa noroeste; Mixteco de San Juan Colorado; Tututepec Mixtec; Mixteco de San Pedro Tututepec; Mixteco de Villa de Tututepec; Jamiltepec Mixtec; Eastern Jamiltepec-San Cristobal Mixtec; Mixteco de Jamiltepec; Mixteco de Oaxaca de costa central baja; Mixteco de Santa María Huazolotitlán; Santa María Zacatepec Mixtec; Mixteco de Santa María Zacatepec; Southern Putla Mixtec; Tacuate; Tu’un Va’a; Zacatepec Mixtec; Ixtayutla Mixtec; Mixteco de Santiago Ixtayutla; Northeastern Jamiltepec Mixtec
10529,Eastern Alta Mixtec,,17.15,-97.23,,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",Otomanguean,vulnerable,ISO 639-3,mab; mil; mqh; mtx; mxs; mxy; vmm; vmx; xtd; xtp; xts,Yutanduchi Mixtec; Mixteco de Yutanduchi; Mixteco de Yutanduchi de Guerrero; Southern Nochixtlan Mixtec; Peñoles Mixtec; Eastern Mixtec; Mixteco de Santa María Peñoles; Tlazoyaltepec Mixtec; Mixteco bajo de Valles; Mixteco de Santiago Tlazoyaltepec; Tidaá Mixtec; Mixteco de San Pedro Tidaá; Mixteco de Tidaá; North Central Nochixtlán Mixtec; Huitepec Mixtec; Mixteco de Huitepec; Mixteco de San Antonio Huitepec; Mixteco de Zaachila; Southeastern Nochixtlán Mixtec; Mixteco de Santo Domingo Nuxaá; Mixteco del Sureste de Nochixtlán; Mitlatongo Mixtec; Mixteco de Mitlatongo; Tamazola Mixtec; Mixteco de San Juan Tamazola; Diuxi-Tilantongo Mixtec; Central Nochistlán Mixtec; Mixteco de Diuxi-Tilantongo; Mixteco del este central; San Miguel Piedras Mixtec; Mixteco de San Miguel Piedras; Sindihui Mixtec
10530,Guerrero Mixtec,,17.39,-98.42,,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",Otomanguean,vulnerable,ISO 639-3,mim; mxv; xta; xty,Alacatlatzala Mixtec; Central Misteko; Highland Guerrero Mixtec; Mixteco de Alacatlatzala; To’on Savi; Metlatónoc Mixtec; Alcozauca Mixtec; Mixteco de Alocozauca; Mixteco de Xochapa; Yoloxóchitl Mixtec; Mixteco de Yoloxóchitl
10531,Mixtepec Mixtec,,17.31,-97.89,mixt1425,mix,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",Otomanguean,threatened,ISO 639-3,mix,Eastern Juxtlahuaca Mixtec; Mixteco de Oeste Central; Mixteco de San Juan Mixtepec
10532,Northeastern Alta Mixtec,,17.46,-97.06,,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",Otomanguean,threatened,ISO 639-3,mip; vmq,Apasco-Apoala Mixtec; Apasco Mixtec; Apoala Mixtec; Mixteco de Santiago Apoala; Northern Nochixtlán Mixtec; Soyaltepec Mixtec; Mixteco de San Bartolo Soyaltepec; Mixteco del noreste bajo
10533,Northern Alta Mixtec,,17.98,-96.8,,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",Otomanguean,threatened,ISO 639-3,miz; xtu,Coatzospan Mixtec; Mixteco de Coatzóspan; Mixteco de San Juan Coatzospan; Teotitlán Mixtec; Cuyamecalco Mixtec; Cuicatlán Mixtec; Mixteco de Cañada central; Mixteco de Cuyamecalco
10534,Northern Baja Mixtec,,18.17,-97.83,,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",Otomanguean,threatened,ISO 639-3,mii; mit; xtb,Chigmecatitlán Mixtec; Central Puebla Mixtec; Mixteco de Santa María Chigmecatitlán; Southern Puebla Mixtec; Acatlán Mixtec; Mixteco de la Frontera Puebla-Oaxaca; Mixteco del Sur de Puebla; Xayacatlán de Bravo; Chazumba Mixtec; Mixteco de Chazumba; Mixteco de la frontera Puebla-Oaxaca; Northern Oaxaca Mixtec
10535,Southern Baja Mixtec,,17.31,-98.13,,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",Otomanguean,vulnerable,ISO 639-3,jmx; miy; vmc,Western Juxtlahuaca Mixtec; Coicoyán Mixtec; Mixteco del Oeste de Juxtlahuaca; Ayutla Mixtec; Coastal Guerrero Mixtec; Mixteco de Ayutla; Juxtlahuaca Mixtec; Central Juxtlahuaca Mixtec; Mixteco de Juxtlahuaca
10536,Tezoatlan Mixtec,,17.64,-97.81,,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",Otomanguean,threatened,ISO 639-3,miu; mxb,Cacaloxtepec Mixtec; Huajuapan Mixtec; Mixteco de Cacaloxtepec; Tezoatlán Mixtec; Mixteco de Tezoatlán de Segura y Luna
10537,Western Alta Mixtec,,17.12,-97.55,,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue of Endangered Languages identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",Otomanguean,vulnerable,ISO 639-3,mce; mdv; meh; mib; mie; mig; mpm; mvg; xti; xtj; xtl; xtm; xtn; xtt,Itundujia Mixtec; Eastern Putla Mixtec; Mixteco de Santa Cruz Itundujia; Santa Lucía Monteverde Mixtec; Mixteco de Santa Lucía Monteverde; Mixteco de Yosonotú; Southwestern Tlaxiaco Mixtec; Mixteco de Santiago Nuyoo; Mixteco del suroeste de Tlaxiaco; Nuyoo Mixtec; Southeastern Ocotepec Mixtec; Atatláhuca Mixtec; Mixteco de San Esteban Atatláhuca; San Esteban Atatláhuca Mixteco; South Central Tlaxiaco Mixtec; Ocotepec Mixtec; Mixteco de Santo Tomás Ocotepec; Mixteco de Sierra Sur Noroeste; Ocotepec Mixtec; Santo Tomás Ocotepec Mixtec; San Miguel el Grande Mixtec; Chalcatongo Mixtec; Mixteco de San Pedro Molinos; Mixteco del Sur Bajo; Yosondúa Mixtec; Mixteco de Santiago Yosondúa; Southern Tlaxiaco Mixtec; Yucuañe Mixtec; Mixteco de San Bartolomé Yucuañe; Mixteco del sureste central; Sinicahua Mixtec; Mixteco de San Antonio Sinicahua; San Juan Teita Mixtec; Mixteco de San Juan Teita; Teita Mixtec; Tijaltepec Mixtec; Mixteco de San Pablo Tijaltepec; Mixteco de Santa María Yosoyúa; Magdalena Peñasco Mixtec; Northern Tlaxiaco Mixtec; Mixteco de San Juan Ñumí; Mixteco del norte de Tlaxiaco; Ñumí Mixtec; Tacahua Mixtec; Mixteco de Santa Cruz Tacahua; Mixteco del sur medio
10538,Western Baja Mixtec,,17.63,-98.22,,,"Note on Mixtec languages: The system of classification adopted here follows the most detailed linguistic survey of Mixtec languages yet undertaken (Josserand 1983).  While other sources, such as Ethnologue (18th edition), may include as many as 52 varieties of ""Mixtec"", the Catalogue identifies 12 distinct Mixtec languages.",MX,"Mexico, Central America, Caribbean",,,,,Mixteco del Oeste Alto
10539,One,,-3.3,141.9,,,"Dialect diversity among One varieties may be so great as to warrant subdivision into as many as six languages (Crowther 2001); indeed, Ethnologue (18th Edition) includes six separate entries.  The issue, however, is not yet resolved (Foley 2016).",PG,Pacific,Torricelli,threatened,ISO 639-3,aun; oin; okk; onk; onr; osu,Aunalei; Onele; Oni; Molmo One; Inebu One; Kwamtim One; Kuamtim; Kabore One; Northern One; Southern One
10540,Olo,,-3.4,142.1,oloo1241,ong,,PG,Pacific,Torricelli,vulnerable,ISO 639-3,ong,Orlei; Wape; Wapi
10541,Elkei,,-3.5,142.1,elke1240,elk,,PG,Pacific,Torricelli,threatened,ISO 639-3,elk,Olkoi
10542,Yis,,-3.5,141.9,yiss1240,yis,,PG,Pacific,Torricelli,endangered,ISO 639-3,yis,
10544,Au,,-3.6,142.1,auuu1241,avt,,PG,Pacific,Torricelli,threatened,ISO 639-3,avt,
10545,Yil,,-3.5,142.2,yill1241,yll,,PG,Pacific,Torricelli,threatened,ISO 639-3,yll,
10546,Ningil,,-3.54,142.27,ning1273,niz,,PG,Pacific,Torricelli,endangered,ISO 639-3,niz,Gul; Ral
10547,Alu,,-3.39,142.25,diaa1238,dia,,PG,Pacific,Torricelli,threatened,ISO 639-3,dia,Dia; Galu; Metru; Sinagen
10548,Galu,,-3.42,142.37,sina1269,siu,,PG,Pacific,Torricelli,endangered,ISO 639-3,siu,Metru; Sinagen
10549,Gnau,,-3.59,142.2,gnau1240,gnu,,PG,Pacific,Torricelli,endangered,ISO 639-3,gnu,
10550,Walman,,-3.25,142.5,valm1241,van,,PG,Pacific,Torricelli,severely endangered,ISO 639-3,van,Valman; Koroko
10551,Aruop,,-3.46,142.48,aruo1240,lsr,,PG,Pacific,Torricelli,endangered,ISO 639-3,lsr,Alatil; Lau'u; Lauisaranga; Lausurankin; Lawu Srenge; Srenge
10552,Aiku,,-3.51,142.46,yang1296,ymo,,PG,Pacific,Torricelli,endangered,ISO 639-3,ymo,Yangum Mon; Malek; Menandon; Minendon; Monanda; Monandu; Umgrak-Aiku
10553,Kayik,,-3.6,142.5,wana1268,wnp,,PG,Pacific,Torricelli,endangered,ISO 639-3,wnp,Wanap; Menandon; Minendon
10554,Agi,,-3.49,142.39,agii1245,aif,,PG,Pacific,Torricelli,endangered,ISO 639-3,aif,Metru
10555,Bragat,,-3.49,142.5,brag1240,aof,,PG,Pacific,Torricelli,endangered,ISO 639-3,aof,Alang; Alauagat; Braget; Yauan
10556,Urat,,-3.6,142.79,urat1244,urt,,PG,Pacific,Torricelli,threatened,ISO 639-3,urt,Urakin; Wasepnau
10557,Yahang,,-3.73,142.4,yaha1247,rhp,,PG,Pacific,Torricelli,endangered,ISO 639-3,rhp,Rurihi'ip; Ruruhip; Ruruhi’ip; Ya’unk
10558,Heyo,,-3.83,142.47,heyo1240,auk,,PG,Pacific,Torricelli,threatened,ISO 639-3,auk,Arima; Arinua; Arinwa; Lolopani; Ruruhip; Wanwan; Wan Wan
10559,Siliput,,-3.61,142.4,sili1247,mkc,,PG,Pacific,Torricelli,endangered,ISO 639-3,mkc,Mai; Maimai; Seleput; Sokorok
10560,Laeko-Libuat,,-3.7,142.24,laek1243,lkl,,PG,Pacific,Torricelli,threatened,ISO 639-3,lkl,Laeko; Laeko-Limbuat; Watalu; Waitalu
10561,Lou,,-3.45,142.62,torr1259,tei,Not to be confused with the Austronesian language Lou spoken in Manus Province. ,PG,Pacific,Torricelli,endangered,ISO 639-3,tei,Anamagi; Torricelli
10563,Kombio,,-3.48,142.69,komb1272,xbi,,PG,Pacific,Torricelli,endangered,ISO 639-3,xbi,Anamagi; Endangen
10564,Yambes,,-3.51,142.76,yamb1254,ymb,,PG,Pacific,Torricelli,endangered,ISO 639-3,ymb,
10565,Wom,,-3.53,142.87,womp1235,wmo,,PG,Pacific,Torricelli,threatened,ISO 639-3,wmo,Wam
10566,Aruek,,-3.38,142.72,arue1240,aur,,PG,Pacific,Torricelli,endangered,ISO 639-3,aur,Djang; Jang
10567,Mufian,,-3.58,142.96,mufi1238,aoj,,PG,Pacific,Torricelli,vulnerable,ISO 639-3,aoj,Mufwian; Muhian; Muhiang; Southern Arapesh
10568,Urim,,-3.6,142.79,urim1252,,,PG,Pacific,Torricelli,threatened,ISO 639-3,urim,Kalp; Kurom; Tayon; Wan
10569,Abu',,-3.461612,142.917031,abua1245,aah,,PG,Pacific,Torricelli,threatened,ISO 639-3,aah,Abu’ Arapesh; Ua
10570,Buna,,-3.96,144.12,buna1277,bvn,,PG,Pacific,Torricelli,threatened,ISO 639-3,bvn,
10571,Kamasau,,-3.85,143.84,kama1367,kms,,PG,Pacific,Torricelli,endangered,ISO 639-3,kms,Komasau; Komassau; Sagi; Wand Tuan
10572,Elepi,,-3.75,143.93,elep1240,ele,,PG,Pacific,Torricelli,endangered,ISO 639-3,ele,Elapi; Samap; Sumup; Blabla
10574,Muniwara,,-3.79,143.68,juwa1238,mwb,,PG,Pacific,Torricelli,endangered,ISO 639-3,mwb,Juwal; Mambe; Muniwara; Tumara; Tumaru
10575,Urimo,,-3.86,143.7,urim1251,urx,,PG,Pacific,Torricelli,endangered,ISO 639-3,urx,Yaugiba
10576,Bungain,,-3.7,143.8,bung1270,but,,PG,Pacific,Torricelli,threatened,ISO 639-3,but,
10577,Monumbo,,-4.27,144.95,nucl1458,mxk,,PG,Pacific,Torricelli,endangered,ISO 639-3,mxk,Mambuwan
10578,Lilau,,-4.35,144.99,lila1246,lll,,PG,Pacific,Torricelli,endangered,ISO 639-3,lll,Ngaimbom
10579,Yetfa-Biksi,,-4.06,140.65,yetf1238,yet,,ID,Southeast Asia,Isolate,threatened,ISO 639-3,yet,Yetfa; Biaksi; Biksi; Inisine
10580,May River Iwam,,-4.27,141.82,iwam1256,iwm,,PG,Pacific,Sepik,threatened,ISO 639-3,iwm,Iwam; May River
10581,Sepik Iwam,,-4.31,142.12,sepi1255,iws,,PG,Pacific,Sepik,threatened,ISO 639-3,iws,Yawenian
10582,Amal,,-4.05,142.0,amal1242,aad,,PG,Pacific,Sepik,endangered,ISO 639-3,aad,Amel; Alai
10583,Wogamusin,,-4.23,142.4,woga1249,wog,,PG,Pacific,Sepik,endangered,ISO 639-3,wog,Wongamusin
10584,I'saka,,-2.8,141.3,kris1246,ksi,,PG,Pacific,Sko,severely endangered,ISO 639-3,ksi,Isaka; Krisa
10585,Rawo,,-2.84,141.6,rawo1244,rwa,,PG,Pacific,Sko,endangered,ISO 639-3,rwa,
10586,Mulao,,26.519,106.984,gela1264,giu,Not to be confused with Mulam [mlm].,CN,East Asia,Tai-Kadai,critically endangered,ISO 639-3,giu,Ayo; 木佬語
10587,Skou,,-2.64,140.9,nucl1634,skv,,ID,Southeast Asia,Sko,threatened,ISO 639-3,skv,Sekol; Sekou; Səkou; Sko; Skouw; Skow; Sukou; Te Mawo; Tumawo; Nuclear Skou; Te Máwo pílang nè ne
10588,Vanimo,,-2.69,141.26,vani1248,vam,,PG,Pacific,Sko,vulnerable,ISO 639-3,vam,Dumo; Duso; Manimo; Wanimo
10589,Wutung,,-2.65,141.1,wutu1244,wut,,PG,Pacific,Sko,endangered,ISO 639-3,wut,Udung; Sangke
10590,Abau,,-3.97,141.32,abau1245,aau,,PG,Pacific,Sepik,threatened,ISO 639-3,aau,Green River; Djarok
10591,Pouye,,-3.73,141.86,pouy1238,bye,,PG,Pacific,Sepik,threatened,ISO 639-3,bye,Bouye; Buiye
10592,Awtuw,,-3.58,142.5,awtu1239,kmn,,PG,Pacific,Sepik,endangered,ISO 639-3,kmn,Autu; Kamnum
10593,Yessan-Mayo,,-4.16,142.57,yess1239,yss,,PG,Pacific,Sepik,endangered,ISO 639-3,yss,Maio-Yesan; Mayo-Yesan; Yasyin; Yesan; Mayo; Yamano
10594,Pasi,,-3.95,142.31,pasi1259,psq,,PG,Pacific,Sepik,endangered,ISO 639-3,psq,Besi; Warasai; Yau
10595,Pahi,,-3.8,142.3,pahi1246,lgt,,PG,Pacific,Sepik,endangered,ISO 639-3,lgt,Lugitama; Riahoma; Wansum
10597,Mehek,,-3.71,142.5,mehe1243,nux,,PG,Pacific,Sepik,threatened,ISO 639-3,nux,Driafleisuma; Indinogosima; Me’ek; Nuku
10598,Kalou,,-3.93985,142.217,kalo1262,ywa,,PG,Pacific,Sepik,endangered,ISO 639-3,ywa,Yawa
10600,Namia,,-3.863,141.801,nami1256,nnm,,PG,Pacific,Sepik,vulnerable,ISO 639-3,nnm,Edawapi; Lujere; Namie; Nemia; Nemie; Watalu; Yellow River
10601,Awun,,-3.8,142.0,awun1245,aww,,PG,Pacific,Sepik,endangered,ISO 639-3,aww,Awon; Auwan
10602,Yerakai,,-4.29,142.95,yera1243,yra,,PG,Pacific,Isolate,endangered,ISO 639-3,yra,Yerekai; Garamambu
10603,Kwoma,,-4.09,142.66,kwom1262,kmo,,PG,Pacific,Sepik,threatened,ISO 639-3,kmo,Kuome; Washkuk
10604,Kwanga,,-3.74,142.71,kwan1278,kwj,,PG,Pacific,Sepik,threatened,ISO 639-3,kwj,Gawanga; Kawanga; Mende; Nihamber Sambu; Seim; Womsak
10605,Mende,,-3.75,142.75,mend1268,sim,,PG,Pacific,Sepik,threatened,ISO 639-3,sim,Seim; Nihamber; Sambu
10606,Ambulas,,-3.78,143.06,ambu1247,,"Ethnologue (18th edition) lists separate entries for ""Ambulas"" [abt] and ""Hanga Hundi"" [wos], the latter of which is considered a dialect (called ""West Wosera"") by Laycock (1973).",PG,Pacific,Sepik,vulnerable,ISO 639-3,abt; wos,Abelam; Abulas; Ambelas; Hanga Hundi; Kwasengen; West Wosera
